TimeStamp,JobId,JobStateId,Priority,TokenAllocation,QuotaTokens,AUId,VCId,TotalWaitingTimeInMins,random,SLA,JobRegistryId,YieldScopePriority_X,YieldScopePriority_Y
2021-04-22 07:47:43.093,15707a21-48a3-4a13-b4db-d815306bbebb,1,2059,234,97,d6a9f2c9-5d9c-4efd-88f9-5e4e5becc6c3,100,6.5045199516666665,5453e572-a38c-43e9-a8a3-0000d767177a,NULL,4911,NULL,NULL
2021-04-22 14:35:01.580,cb1bd220-808c-48b5-8798-3e815ae965de,1,2060,234,97,d6a9f2c9-5d9c-4efd-88f9-5e4e5becc6c3,100,0.7017743183333334,d1346c52-7e29-4ace-907d-0000e660dff3,NULL,4911,NULL,NULL
2019-03-30 17:07:33.437,286b85b3-0b97-4133-8c16-e7431a6dda42,1,2052,350,97,d6a9f2c9-5d9c-4efd-88f9-5e4e5becc6c3,100,0.5553288983333333,0a218670-3101-40a7-a026-0000f16d763e,NULL,4911,NULL,NULL
2021-04-27 18:15:03.693,a27593b5-87fb-4320-a235-d4097ac1b73f,1,2055,234,97,d6a9f2c9-5d9c-4efd-88f9-5e4e5becc6c3,100,0.6246946133333333,f582c400-ae57-44d6-8f77-000108269831,NULL,4911,NULL,NULL
2021-07-24 07:41:18.447,adfc4a78-ab3f-495e-989b-b2ecc48344b9,1,2053,500,97,d6a9f2c9-5d9c-4efd-88f9-5e4e5becc6c3,100,0.5234052816666667,1bc846a6-a840-4d7e-8445-00010e6e86bd,NULL,4911,NULL,NULL
2021-02-03 12:15:08.497,585e0f17-ca33-428a-9e17-bb3656639d0d,0,96,273,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,3.981052011666667,7cafc821-e32e-4e6e-87cc-00002aed61a4,2021-01-13 22:00:00.000,3072,1,0
2021-05-08 04:46:41.043,ac7248d5-661c-4c40-a459-34721cfc3394,0,1000,30,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.059874735,bc009fa2-c4ea-441d-87f7-0000642bcc69,2021-05-08 16:40:00.000,5145,1,0
2021-07-30 14:14:12.933,c414de4e-40cd-419b-b45a-5e4e65030cc1,0,200,259,9714,83f00d65-a1a6-4dae-a8f2-def4d2209705,100,82.44513688333333,3703d4c6-93f5-44b2-a665-0000e5702ab0,NULL,4451,NULL,NULL
2020-08-28 10:52:33.417,3b30f2e0-e815-4364-880e-c612b621995a,0,203,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,4.041220936666667,64717e54-7353-44a1-ac8f-0000eb00a495,NULL,4635,NULL,NULL
2020-09-23 08:34:16.423,d4b2201e-58e6-4f36-bb3a-0e1e379c3622,1,2072,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,8.52727136,82ba90a0-b135-4420-8529-0000ec9ef6ff,NULL,4635,NULL,NULL
2019-08-23 11:56:54.483,7d6cdfcf-7fa9-4b8a-a497-f1ba578a9d87,1,2052,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.1695822816666668,8da13899-0347-4fb3-a768-0000ed850e13,NULL,4635,NULL,NULL
2020-03-09 18:35:18.970,e14932e3-a6de-4d80-92b4-d0b848eeb9ed,1,2069,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,7.584910401666667,cb1aaa6f-91d2-46d1-bd9b-0000ef9b3a3e,NULL,4635,NULL,NULL
2020-08-25 12:09:00.207,19000863-be47-42d4-b0df-7de23a6aace2,0,2050,350,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,12.279617255,4a2027f7-a513-4ab3-9472-0000efd77b8e,NULL,4635,NULL,NULL
2021-01-11 14:33:20.233,8602ae71-5472-40f0-809d-a8b2a487cfde,1,2050,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.6361539683333334,8d962092-2bb8-4964-9308-0000f18c80a2,NULL,4635,NULL,NULL
2021-01-08 12:02:24.593,a34255fc-6da7-4de5-9569-5ea05ccf65ff,1,2066,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,21.890351205,746e8c23-c6ab-4f4d-b005-0000f24cf5a5,NULL,4635,NULL,NULL
2021-02-23 20:39:44.017,89137972-0dac-4efa-a7f3-ddfe44c38706,1,2070,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,10.954689465,fbd0e37e-7730-474b-8ca8-0000f9facba3,NULL,4635,NULL,NULL
2021-04-06 04:39:10.697,4ea3b1c9-f650-4724-9dfa-a8843f4ff25a,1,2054,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.6304251816666667,1c206c30-c0b6-406b-9d9f-0000fc83b79c,NULL,4635,NULL,NULL
2021-01-27 14:08:59.170,0a129297-43b6-4705-ae37-c59a007891b4,1,2050,1200,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,22.641380468333335,2a1a2b99-32cc-44ce-bf03-000100397554,NULL,4635,NULL,NULL
2020-06-08 19:31:18.350,039f1be1-9d03-4767-b5ea-8d9536e459f3,1,2053,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.1359463666666667,8f28b3dd-7283-4e6c-af62-0001013d3159,NULL,4635,NULL,NULL
2020-06-23 12:09:44.023,15b59f24-377d-467d-82b5-791539d5065e,1,2069,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,17.99309437,edd28ae3-0eeb-4675-a48f-000106ad14d5,NULL,4635,NULL,NULL
2020-06-24 13:05:11.510,64db1343-1074-46db-af6b-ca24dbee315d,1,2061,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,43.346460693333334,f88107eb-9c48-4e64-ac12-00010817a5b4,NULL,4635,NULL,NULL
2021-05-24 05:40:57.910,05395f67-159a-46d4-af77-95170bb7c0cf,1,2052,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.19653408,d91d3b5d-657b-4b16-a904-0001092053a0,NULL,4635,NULL,NULL
2021-01-19 12:23:24.057,a3ffb0ef-25a5-4583-9054-7ea8b21bd8e7,1,2058,233,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.9420629950000001,e16015c9-5a5b-4f7c-a7bc-00010dca1e3e,NULL,4635,NULL,NULL
2020-07-21 09:58:36.577,9e606afc-0eec-4468-a3c3-899fb40536dc,1,2071,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,4.724874663333334,44ca88a8-f731-4cae-8b54-00010f498b3b,NULL,4635,NULL,NULL
2019-03-15 04:16:11.347,c485913e-d0ed-45ca-875e-d2f9b23ef349,1,2051,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.5660730216666667,6c07185f-3e9e-4c0a-8a4c-00011767b0a1,NULL,4635,NULL,NULL
2018-11-22 13:26:58.957,141db08c-4ea2-40ea-b9c3-3d07cfeb7777,1,2053,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,155.15350147833334,7b913b43-9fdb-4171-b2e9-00011cbd1c0a,NULL,4635,NULL,NULL
2019-08-18 03:40:17.960,2fce5e76-6ac9-4c91-ba08-fc1abba973f9,1,2054,1200,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.1785970966666668,918af66e-53eb-4da1-bed9-00011e27d22c,NULL,4635,NULL,NULL
2021-02-17 21:37:08.307,1d5001f3-2a56-414b-859e-e149c06973f5,1,2054,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.8663462266666667,c8a2f324-c714-43c8-ab6e-00011ecf4d9b,NULL,4635,NULL,NULL
2021-02-23 12:37:46.507,2bbb5de8-42bf-44b7-b2c9-867f7d9362a8,1,2050,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,9.392108721666666,4ab4beb4-62fa-4bd9-933b-00012085aeb3,NULL,4635,NULL,NULL
2021-01-25 13:07:57.107,df02a2c1-2c67-4c49-bcf0-2bfe8df9e3cf,1,2058,233,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,4.562741433333334,bb48291c-3a97-49c0-ab71-00000369a9fc,NULL,4635,NULL,NULL
2019-03-13 19:55:25.077,66826770-6e67-4454-bc87-1fc83803b379,0,2079,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,30.842221993333332,9f1fa27b-98d9-48c6-a070-00000b671cea,NULL,4635,NULL,NULL
2018-11-12 17:52:28.280,141db08c-4ea2-40ea-b9c3-3d07cfeb7777,1,2055,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,155.15350147833334,e8089460-5a9b-4c9c-bf98-00000c399ba0,NULL,4635,NULL,NULL
2020-03-13 11:06:52.100,71a8b402-2dc4-43d1-9f91-2a06645308d7,1,2058,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,3.5938618916666667,ed91a3f3-c58a-47fa-9a92-0000158041a0,NULL,4635,NULL,NULL
2021-07-26 10:57:25.290,87f2fd89-a3b3-42e4-8300-70058fd5ef7d,1,2054,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.28748155000000003,64919f79-9e32-42cd-bf16-000018782798,NULL,4635,NULL,NULL
2020-10-10 00:30:24.133,ba5c32a8-a730-4b49-8b86-d25b76f4c25d,1,2062,1200,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,10.130578335000001,99195699-46dc-482d-a19d-00001b669191,NULL,4635,NULL,NULL
2019-04-25 19:09:55.437,e43f9b6f-d70a-4d34-a395-5906ed241d35,1,2050,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.7661348766666667,3403e0ac-6ef9-47c0-a979-00001c866286,NULL,4635,NULL,NULL
2020-09-08 03:43:22.643,8f40cd88-21b6-4ab1-8443-3a88a7dd3fff,1,2050,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.6457871116666667,caf7af89-9e84-4349-ab9a-00001d35a57a,NULL,4635,NULL,NULL
2021-03-05 15:04:43.783,86a701e7-f263-454d-90a7-719344999523,1,2055,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,63.93135831,7f60e877-d5fe-4ea9-b39b-00001ea7dc97,NULL,4635,NULL,NULL
2018-03-15 14:55:02.810,30a424b4-1f7b-455c-bd22-8bde4843c823,1,2050,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.41729186166666665,02a1d4bb-2834-4e07-9f3c-000023fda331,NULL,4635,NULL,NULL
2021-04-15 13:41:05.120,c589dda9-3516-456b-8457-a56b335967ab,0,2052,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.38950722,d222cc77-e7ad-4296-b8c1-0000240c2964,NULL,4635,NULL,NULL
2021-02-08 22:36:18.970,e515f68e-1d18-43d9-bc1e-bbda0147de37,1,2055,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,6.2261294666666664,3dcb00d6-6209-4f35-8d95-000026f96fe3,NULL,4635,NULL,NULL
2020-10-13 09:23:46.153,bcb3cae8-6940-4d34-b751-fb6d1c78cfd8,0,2071,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,15.600745973333334,25fb654b-7c83-451b-b2ec-000027eecb7c,NULL,4635,NULL,NULL
2021-05-12 07:16:24.667,e9c2e659-f861-4cdd-8fa7-7655365a7da7,1,2051,237,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,8.597866298333333,73c44fb6-2e41-49eb-bd09-00002c0fc739,NULL,4635,NULL,NULL
2020-09-15 19:35:55.317,f0bd9f56-eabe-4955-a050-5ac45df7047b,1,2056,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,9.972577628333333,dfb6484e-1942-4a96-87f6-00003b17c51a,NULL,4635,NULL,NULL
2018-04-08 13:24:00.493,59f5b082-db6a-4ff4-8855-b5351d2563fa,1,2053,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.67195662,c3972df9-0f79-478e-bf36-0000410c49ee,NULL,4635,NULL,NULL
2020-12-20 16:18:21.850,c5ef3262-49ab-44c1-8843-59c9fd45a2ed,1,2054,233,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,3.2445579883333333,ba44627a-9452-4fdb-b92b-0000437631d9,NULL,4635,NULL,NULL
2021-04-26 10:04:21.587,41ad6865-70f5-4286-85bb-8ea44f8d3afe,1,2058,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.261440555,70a6acf5-5897-4461-aecc-000047353d0b,NULL,4635,NULL,NULL
2019-04-05 12:43:32.717,c6a0e4eb-7bb6-4151-88c4-49591b85b57b,1,2051,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.7689540983333334,683743b1-a26d-4050-ae5f-000047a870c5,NULL,4635,NULL,NULL
2020-06-28 12:15:08.890,8ce4cb88-d37d-4b21-b782-fadcd081a354,1,2207,350,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.168738555,a22ff1ef-7907-45a8-bec5-00004e061b85,NULL,4635,NULL,NULL
2020-04-24 12:34:39.180,12d2f3bc-c4ff-48dc-ba6e-91fbfd1e68fa,1,2053,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,6.012987006666667,34850488-89ca-4bf1-9daf-00004e7d2b4c,NULL,4635,NULL,NULL
2019-08-20 13:41:02.327,ecb34715-ef48-4ca9-8e25-007e36027850,1,2059,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,1.3087365133333333,3a8724b2-59c6-4f34-b916-00004ee9ac4e,NULL,4635,NULL,NULL
2019-02-18 14:55:36.003,79042ad0-2243-4647-a803-525e866a306d,0,203,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.823443555,2befb2d1-8045-4c60-b4e2-00005094ee2a,NULL,4635,NULL,NULL
2021-01-16 09:55:18.730,a9c8f5b5-fff0-441a-a7f1-cd1a2fa8b13e,1,2079,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,4.14815029,8fc7b3ac-000b-402e-9f9a-000051d97250,NULL,4635,NULL,NULL
2020-10-21 11:55:02.837,bb1951c8-7be4-4265-85d0-8748a2f724ba,1,2058,350,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,5.7826706266666665,3afd4b76-7373-4f41-996b-0000530a4379,NULL,4635,NULL,NULL
2020-08-29 10:13:46.197,9cff0a16-fd1a-4d77-99a0-cb0b2dcd4faa,0,203,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,4.109387325,bea27fdb-23a1-4117-a008-000056e92730,NULL,4635,NULL,NULL
2019-06-14 12:46:29.183,90a7788c-0978-4539-9449-019cad69fc90,1,2067,1200,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,3.1854509616666666,eace44e4-c636-4444-8b58-000059123b91,NULL,4635,NULL,NULL
2019-02-28 20:36:26.047,50482384-e82e-4a4d-a917-3c0c59eb81b3,0,2001,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.7325153916666667,e70de0f6-1eae-495c-90c0-000059637aaa,NULL,4635,NULL,NULL
2021-01-19 10:47:33.707,0d48051e-ce1b-4d26-a8d9-09efc7f11f0b,1,2051,234,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,2.83888108,e486d15a-21b3-4dce-9117-00005cd3fa4f,NULL,4635,NULL,NULL
2021-05-09 19:43:09.610,53dc7c55-740a-43fb-8900-55ef78fb98dd,1,2054,500,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,0.7051601666666667,13f432a2-e8b1-4396-b16f-0000622b1f87,NULL,4635,NULL,NULL
2021-03-16 12:34:50.037,72f4b4d1-c79f-4c56-a3a5-55f8a75df07b,1,2052,1200,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,7.214859571666667,df91567f-30a5-41ed-a4db-000066d6f960,NULL,4635,NULL,NULL
2021-02-03 14:08:02.593,efbcfdc3-5913-4140-801d-eece9c6e0e19,0,96,273,10687,b4304ac2-94a1-403c-b870-87c1030c2af9,100,0.26321796166666667,4be6482d-da70-4e95-8cca-000014f489d7,2020-12-25 20:00:00.000,3071,1,0
2020-11-20 19:30:58.423,99f080c9-9b24-4846-90e3-4f8cdea7966f,0,2079,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,44.51097496333333,f446105e-1f92-410e-bbb2-00001617bd88,NULL,4776,NULL,NULL
2021-04-23 15:28:10.590,e782a1b4-a3d7-488e-bbb5-d49d4ecb2c0e,1,2058,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,22.748408891666667,8f166d46-aa39-42dc-9ca7-000018753c14,NULL,4776,NULL,NULL
2021-06-24 14:02:06.507,309a598d-2281-4188-bb9e-51a7d1bdb1f2,0,2066,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,7.932525661666666,75f5a846-1e29-4a3b-8b44-000019baac24,NULL,4776,NULL,NULL
2020-09-19 20:18:46.423,265333a2-0aa6-4bc7-9674-eaf85e0e2cd0,1,2054,700,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,17.675339503333333,6136937a-303f-4e83-95dd-00001b67796c,NULL,4776,NULL,NULL
2021-07-26 11:58:47.303,9f6aa820-f33a-4782-96cc-d8bb08932a7d,0,2079,700,6351,dd15f9d9-0e28-49f7-a00d-28ee64be6918,100,0.6004831316666667,8a71498a-ff3b-4757-b233-00001b7e2e35,NULL,4776,NULL,NULL
2021-07-10 21:57:33.397,4294528b-b3de-49ff-a158-0bf5999395cd,0,2061,700,6351,dd15f9d9-0e28-49f7-a00d-28ee64be6918,100,730.7757303116667,9de9a194-3044-4772-9583-00001d0f3b16,NULL,4776,NULL,NULL
2020-09-16 10:21:50.290,b829b447-476a-4e10-9853-816d3d00396f,0,2052,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,46.03694779833334,65869247-13e2-4c74-ac9d-00002075fe7d,NULL,4776,NULL,NULL
2021-04-30 17:53:01.870,d2ef5dc1-3167-45d4-801e-304fc863427f,0,2201,700,6351,dd15f9d9-0e28-49f7-a00d-28ee64be6918,100,683.9222548516667,c94c0e06-70b0-4a8e-9649-00000d1d3135,NULL,4776,NULL,NULL
2021-03-31 03:26:18.397,6e4da10e-403b-48a5-8e7c-7a9c15fb6fe9,0,2201,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,758.683809765,f3012b13-7930-4bc4-b6f8-0000147358d9,NULL,4776,NULL,NULL
2020-09-22 06:50:37.303,8333357e-ebb4-4827-8a57-672d576ee6b8,1,2060,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,0.674696905,44c2582b-14a8-4ac1-93eb-000025306979,NULL,4776,NULL,NULL
2020-05-23 07:39:07.773,5cbc9127-d06d-4d81-b1ce-4734958d00ad,1,2075,700,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,0.09121534166666667,112dbc8c-1a29-4aeb-a7e0-0000321d37fb,NULL,4776,NULL,NULL
2021-06-05 00:06:33.443,be4d195f-64f8-4232-a1d6-7652ae48d202,1,2071,700,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,9.594446383333333,020d93b5-805a-428e-a738-0000360c569a,NULL,4776,NULL,NULL
2020-01-04 17:29:46.953,bf1bf7d0-18e8-48bd-929c-2e00f8ddee66,0,201,700,6351,dd15f9d9-0e28-49f7-a00d-28ee64be6918,100,0.06278920666666667,eadb74af-cf56-4fb0-b779-00003b8d1b5b,NULL,4776,NULL,NULL
2021-06-03 19:36:08.217,6023045f-a3b2-471d-b8c7-cc6b9ad5c279,0,2201,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,400.7409216166667,4204369a-9fdd-499d-ad91-00003daf7c74,NULL,4776,NULL,NULL
2021-05-19 13:07:01.673,3772f35e-b7b2-4870-8ca8-c68fd0fea6e5,0,2059,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,1.6254078566666668,bce6dea3-5304-4ad7-9e87-000041b8ca32,NULL,4776,NULL,NULL
2021-03-31 15:55:17.767,7e0565b3-56d6-4e04-8ed3-4900db97add3,0,2079,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,12.860049751666667,4895be7e-74fc-427c-899b-000043c0312c,NULL,4776,NULL,NULL
2021-05-04 19:50:48.220,14975e14-08d5-4747-bbd8-5c53b0696e63,1,2071,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,9.743864958333333,924d48fe-a15b-412f-ab54-000047a97303,NULL,4776,NULL,NULL
2020-10-16 09:12:29.100,e70f92cd-e713-4580-b064-bc06ecbec7a5,0,2201,700,6351,dd15f9d9-0e28-49f7-a00d-28ee64be6918,100,458.18417212833333,68857db1-ab67-44d9-be7f-000049c2be29,NULL,4776,NULL,NULL
2021-01-16 01:13:16.200,40a613af-97ab-4322-af79-650ebccc1fab,1,2062,699,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,13.121711773333333,4309cfeb-d544-402f-801e-00004ab4b29f,NULL,4776,NULL,NULL
2020-12-19 11:53:36.827,9040b225-b9a7-439d-ab94-1ef1ced96f62,1,2065,699,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,6.5633300000000006,aca3968c-88cf-404b-b2b3-00004bfb8b27,NULL,4776,NULL,NULL
2021-01-28 18:06:58.150,c56e84da-8083-4fd3-ac2a-d7e92bc71957,0,2201,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,1700.6071179333333,29fab90b-2b40-4b7c-aa06-00004f425b73,NULL,4776,NULL,NULL
2020-10-23 13:16:20.467,bec505c8-9b7f-4a1d-b705-67316c225042,1,2074,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,28.111864858333334,c943d59e-425a-4469-95bd-00004fab0c49,NULL,4776,NULL,NULL
2021-01-21 17:34:52.103,cbaea4d3-3341-4adc-a7a8-62d137648f0c,0,2201,700,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,307.4790803266667,0cbebea6-3569-42d9-bc29-00005bc102b3,NULL,4776,NULL,NULL
2020-08-07 14:29:10.473,e1341cca-9ea8-4c82-8131-5402ee1f3e81,1,2063,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,16.617373413333333,a76a6d4f-9449-44e8-966d-00005f672688,NULL,4776,NULL,NULL
2020-09-17 13:30:54.083,2c340b02-f618-4e65-aaaf-1a6050b8d611,0,2079,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,2.155325815,10dd7b79-14a3-4ea2-9987-0000628dd6cf,NULL,4776,NULL,NULL
2021-01-21 09:31:43.907,162f4abd-e988-4a43-aa32-2582a2ac3511,0,2201,700,8545,89cc65db-8ffe-434d-b90e-7d502af5c1a3,100,165.36013232833335,174c5dde-602c-48ba-9664-0000672c165f,NULL,4776,NULL,NULL
2021-05-07 07:51:45.017,0e894945-20e4-4b23-bc4d-44eee0c6400a,1,2071,700,6460,50c64c42-f0d1-4466-88fc-a1943a8183de,100,12.553078041666668,20b56811-5ca1-40c2-9caf-00006766c850,NULL,4776,NULL,NULL
2020-10-07 19:53:58.693,28edd900-9777-43b8-a875-9a0730f7e73b,0,201,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,18.752216285,a6fec0df-2b27-434a-9696-0000694dd8e7,NULL,4776,NULL,NULL
2020-12-23 15:33:52.817,2858dfa8-9a9c-4c4c-ba41-8fb671384713,1,2068,699,1979,5ef203f5-1631-4700-8168-7e592145108d,100,9.917825495,51ce9bc6-dd0a-497c-9b84-000069eb5065,NULL,4776,NULL,NULL
2020-12-16 11:32:47.383,d7aec6ef-d29d-4b42-8242-141e73d5a70a,1,2052,699,1979,5ef203f5-1631-4700-8168-7e592145108d,100,7.502102066666667,345c7ade-2623-47b6-a51c-000072d9d04a,NULL,4776,NULL,NULL
2020-12-11 08:34:52.440,399c628f-5850-46d6-91bb-29c19a8116ba,1,2055,699,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,28.305069421666666,03abbfe3-8110-48ab-9d9a-0000793d87ab,NULL,4776,NULL,NULL
2021-05-26 00:43:36.037,d228c5b1-6da3-4baa-b1fc-32e3054f6a7d,1,2053,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,1.3071982583333333,50e0096f-3e85-44cb-bb4e-0000796b20d8,NULL,4776,NULL,NULL
2020-09-11 01:16:10.703,8f59f970-fdf4-4cc4-a854-7be40499d6ed,1,2051,700,1979,5ef203f5-1631-4700-8168-7e592145108d,100,1.2100791316666666,3828102b-40f4-4f33-b9d0-00007f5fa02e,NULL,4776,NULL,NULL
2021-07-27 11:42:51.077,3c7411c8-93c8-4b4c-9960-53bc52eaa7f2,0,2201,700,2289,35ef19a8-64db-4018-bbbc-b97de06809b9,100,393.65004177500003,75bbeff0-cfba-4f39-9fc0-000080050d59,NULL,4776,NULL,NULL
